#t	x0	y0	x1	y1
0.746714	999.973083	399.971497	1082.903076	484.009125
0.747756	999.973206	399.971497	1082.532104	484.010071
0.748797	999.973328	399.971497	1082.160767	484.010193
0.749837	999.973450	399.971497	1081.789185	484.009491
0.750874	999.973572	399.971497	1081.417236	484.007935
0.751911	999.973694	399.971497	1081.045044	484.005524
0.752946	999.973816	399.971497	1080.672607	484.002289
0.753979	999.973938	399.971497	1080.299805	483.998199
0.755011	999.974060	399.971497	1079.926758	483.993256
0.756042	999.974182	399.971497	1079.553467	483.987457
0.757071	999.974304	399.971497	1079.179810	483.980804
0.758099	999.974426	399.971497	1078.805908	483.973328
0.759125	999.974548	399.971497	1078.431763	483.964966
0.760150	999.974670	399.971497	1078.057251	483.955750
0.761173	999.974792	399.971497	1077.682495	483.945679
0.762195	999.974915	399.971497	1077.307495	483.934753
0.763215	999.975037	399.971497	1076.932251	483.922974
0.764234	999.975159	399.971497	1076.556763	483.910309
0.765251	999.975281	399.971497	1076.180908	483.896790
0.766267	999.975403	399.971497	1075.804810	483.882385
0.767281	999.975525	399.971497	1075.428467	483.867126
0.768294	999.975647	399.971497	1075.051880	483.850983
0.769305	999.975769	399.971497	1074.675049	483.833954
0.770315	999.975891	399.971497	1074.297974	483.816040
0.771324	999.976013	399.971497	1073.920654	483.797241
0.772331	999.976135	399.971497	1073.543091	483.777557
0.773336	999.976257	399.971497	1073.165283	483.756989
0.774340	999.976379	399.971497	1072.787231	483.735535
0.775343	999.976501	399.971497	1072.408936	483.713196
0.776344	999.976624	399.971497	1072.030396	483.689972
0.777343	999.976746	399.971497	1071.651611	483.665833
0.778342	999.976868	399.971497	1071.272583	483.640808
0.779338	999.976990	399.971497	1070.893311	483.614868
0.780333	999.977112	399.971497	1070.513794	483.588043
0.781327	999.977234	399.971497	1070.134033	483.560303
0.782319	999.977356	399.971497	1069.754028	483.531647
0.783310	999.977478	399.971497	1069.373779	483.502106
0.784299	999.977600	399.971497	1068.993286	483.471649
0.785287	999.977722	399.971497	1068.612549	483.440277
0.786273	999.977844	399.971497	1068.231689	483.407990
0.787258	999.977966	399.971497	1067.850586	483.374786
0.788241	999.978088	399.971497	1067.469238	483.340637
0.789223	999.978210	399.971497	1067.087646	483.305573
0.790203	999.978333	399.971497	1066.705811	483.269592
0.791182	999.978455	399.971497	1066.323853	483.232666
0.792159	999.978577	399.971497	1065.941650	483.194824
0.793135	999.978699	399.971497	1065.559204	483.156036
0.794110	999.978821	399.971497	1065.176636	483.116333
0.795083	999.978943	399.971497	1064.793823	483.075684
0.796054	999.979065	399.971497	1064.410767	483.034088
0.797024	999.979187	399.971497	1064.027588	482.991547
0.797993	999.979309	399.971497	1063.644165	482.948059
0.798959	999.979431	399.971497	1063.260620	482.903625
0.799925	999.979553	399.971497	1062.876831	482.858246
0.800889	999.979675	399.971527	1062.492920	482.811890
0.801851	999.979797	399.971558	1062.108765	482.764587
0.802812	999.979919	399.971588	1061.724487	482.716339
0.803772	999.980042	399.971619	1061.339966	482.667114
0.804730	999.980164	399.971649	1060.955322	482.616943
0.805687	999.980286	399.971680	1060.570435	482.565796
0.806642	999.980408	399.971710	1060.185425	482.513672
0.807595	999.980530	399.971741	1059.800293	482.460571
0.808547	999.980652	399.971771	1059.414917	482.406494
0.809498	999.980774	399.971802	1059.029419	482.351440
0.810447	999.980896	399.971832	1058.643799	482.295410
0.811394	999.981018	399.971863	1058.257935	482.238403
0.812341	999.981140	399.971893	1057.871948	482.180389
0.813285	999.981262	399.971924	1057.485840	482.121399
0.814228	999.981384	399.971954	1057.099487	482.061401
0.815170	999.981506	399.971985	1056.713013	482.000427
0.816110	999.981628	399.972015	1056.326416	481.938446
0.817049	999.981750	399.972046	1055.939697	481.875458
0.817986	999.981873	399.972076	1055.552856	481.811493
0.818922	999.981995	399.972107	1055.165894	481.746521
0.819856	999.982117	399.972137	1054.778809	481.680511
0.820788	999.982239	399.972168	1054.391602	481.613495
0.821720	999.982361	399.972198	1054.004150	481.545471
0.822649	999.982483	399.972229	1053.616577	481.476440
0.823578	999.982605	399.972260	1053.228882	481.406372
0.824504	999.982727	399.972290	1052.841064	481.335297
0.825429	999.982849	399.972321	1052.453247	481.263184
0.826353	999.982971	399.972351	1052.065308	481.190033
0.827275	999.983093	399.972382	1051.677246	481.115845
0.828196	999.983215	399.972412	1051.289063	481.040619
0.829115	999.983337	399.972443	1050.900757	480.964355
0.830033	999.983459	399.972473	1050.512329	480.887054
0.830949	999.983582	399.972504	1050.123779	480.808716
0.831864	999.983704	399.972534	1049.735229	480.729340
0.832777	999.983826	399.972565	1049.346558	480.648895
0.833689	999.983948	399.972595	1048.957764	480.567413
0.834599	999.984070	399.972626	1048.568848	480.484863
0.835508	999.984192	399.972656	1048.179932	480.401245
0.836415	999.984314	399.972687	1047.790894	480.316559
0.837321	999.984436	399.972717	1047.401855	480.230804
0.838225	999.984558	399.972748	1047.012695	480.143982
0.839128	999.984680	399.972778	1046.623413	480.056091
0.840029	999.984802	399.972809	1046.234131	479.967133
0.840929	999.984924	399.972839	1045.844727	479.877075
0.841827	999.985046	399.972870	1045.455322	479.785950
0.842724	999.985168	399.972900	1045.065796	479.693726
0.843619	999.985291	399.972931	1044.676270	479.600433
0.844513	999.985413	399.972961	1044.286743	479.506042
0.845405	999.985535	399.972992	1043.897095	479.410553
0.846295	999.985657	399.973022	1043.507446	479.313965
0.847185	999.985779	399.973053	1043.117798	479.216278
0.848072	999.985901	399.973083	1042.728027	479.117462
0.848958	999.986023	399.973114	1042.338257	479.017548
0.849843	999.986145	399.973145	1041.948486	478.916504
0.850726	999.986267	399.973175	1041.558716	478.814362
0.851608	999.986389	399.973206	1041.168945	478.711090
0.852488	999.986511	399.973236	1040.779175	478.606689
0.853367	999.986633	399.973267	1040.389282	478.501160
0.854244	999.986755	399.973297	1039.999390	478.394501
0.855119	999.986877	399.973328	1039.609497	478.286713
0.855993	999.987000	399.973358	1039.219604	478.177795
0.856866	999.987122	399.973389	1038.829712	478.067719
0.857737	999.987244	399.973419	1038.439941	477.956512
0.858607	999.987366	399.973450	1038.050171	477.844147
0.859475	999.987488	399.973480	1037.660400	477.730621
0.860341	999.987610	399.973511	1037.270630	477.615936
0.861206	999.987732	399.973541	1036.880859	477.500092
0.862070	999.987854	399.973572	1036.491089	477.383087
0.862932	999.987976	399.973602	1036.101440	477.264923
0.863792	999.988098	399.973633	1035.711792	477.145569
0.864651	999.988220	399.973663	1035.322144	477.025055
0.865509	999.988342	399.973694	1034.932617	476.903351
0.866365	999.988464	399.973724	1034.543091	476.780457
0.867219	999.988586	399.973755	1034.153687	476.656403
0.868072	999.988708	399.973785	1033.764282	476.531158
0.868923	999.988831	399.973816	1033.375000	476.404694
0.869773	999.988953	399.973846	1032.985718	476.277039
0.870622	999.989075	399.973877	1032.596558	476.148193
0.871468	999.989197	399.973907	1032.207520	476.018127
0.872314	999.989319	399.973938	1031.818481	475.886871
0.873158	999.989441	399.973969	1031.429565	475.754395
0.874000	999.989563	399.973999	1031.040771	475.620697
0.874841	999.989685	399.974030	1030.652100	475.485779
0.875680	999.989807	399.974060	1030.263550	475.349640
0.876518	999.989929	399.974121	1029.875000	475.212250
0.877354	999.990051	399.974182	1029.486572	475.073639
0.878189	999.990173	399.974243	1029.098267	474.933777
0.879022	999.990295	399.974304	1028.710083	474.792694
0.879854	999.990417	399.974365	1028.322021	474.650360
0.880684	999.990540	399.974426	1027.934204	474.506775
0.881512	999.990662	399.974487	1027.546509	474.361938
0.882339	999.990784	399.974548	1027.158936	474.215820
0.883165	999.990906	399.974609	1026.771484	474.068451
0.883989	999.991028	399.974670	1026.384155	473.919800
0.884812	999.991150	399.974731	1025.997070	473.769897
0.885633	999.991272	399.974792	1025.610107	473.618713
0.886452	999.991394	399.974854	1025.223389	473.466248
0.887270	999.991516	399.974915	1024.836792	473.312500
0.888087	999.991638	399.974976	1024.450439	473.157471
0.888902	999.991760	399.975037	1024.064209	473.001129
0.889715	999.991882	399.975098	1023.678223	472.843506
0.890527	999.992004	399.975159	1023.292419	472.684570
0.891337	999.992126	399.975220	1022.906799	472.524323
0.892146	999.992249	399.975281	1022.521423	472.362762
0.892954	999.992371	399.975342	1022.136292	472.199890
0.893759	999.992493	399.975403	1021.751343	472.035706
0.894564	999.992615	399.975464	1021.366638	471.870209
0.895366	999.992737	399.975525	1020.982178	471.703369
0.896168	999.992859	399.975586	1020.597961	471.535217
0.896967	999.992981	399.975647	1020.213989	471.365723
0.897765	999.993103	399.975708	1019.830322	471.194885
0.898562	999.993225	399.975769	1019.446899	471.022705
0.899357	999.993347	399.975830	1019.063721	470.849152
0.900151	999.993469	399.975891	1018.680847	470.674255
0.900943	999.993591	399.975952	1018.298279	470.498016
0.901734	999.993713	399.976013	1017.916016	470.320404
0.902523	999.993835	399.976074	1017.533997	470.141418
0.903310	999.993958	399.976135	1017.152283	469.961060
0.904096	999.994080	399.976196	1016.770935	469.779327
0.904881	999.994202	399.976257	1016.389893	469.596222
0.905663	999.994324	399.976318	1016.009155	469.411713
0.906445	999.994446	399.976379	1015.628784	469.225800
0.907225	999.994568	399.976440	1015.248779	469.038513
0.908003	999.994690	399.976501	1014.869080	468.849823
0.908780	999.994812	399.976563	1014.489746	468.659729
0.909555	999.994934	399.976624	1014.110779	468.468201
0.910329	999.995056	399.976685	1013.732178	468.275269
0.911101	999.995178	399.976746	1013.354004	468.080933
0.911872	999.995300	399.976807	1012.976196	467.885162
0.912641	999.995422	399.976868	1012.598816	467.687958
0.913409	999.995544	399.976929	1012.221802	467.489319
0.914175	999.995667	399.976990	1011.845215	467.289246
0.914940	999.995789	399.977051	1011.469055	467.087738
0.915703	999.995911	399.977112	1011.093323	466.884766
0.916465	999.996033	399.977173	1010.718018	466.680328
0.917225	999.996155	399.977234	1010.343201	466.474457
0.917983	999.996277	399.977295	1009.968811	466.267120
0.918740	999.996399	399.977356	1009.594910	466.058319
0.919496	999.996521	399.977417	1009.221497	465.848022
0.920250	999.996643	399.977478	1008.848572	465.636261
0.921002	999.996765	399.977539	1008.476135	465.423004
0.921753	999.996887	399.977600	1008.104187	465.208282
0.922503	999.997009	399.977661	1007.732727	464.992065
0.923251	999.997131	399.977722	1007.361816	464.774353
0.923997	999.997253	399.977783	1006.991455	464.555115
0.924742	999.997375	399.977844	1006.621582	464.334381
0.925485	999.997498	399.977905	1006.252319	464.112152
0.926227	999.997620	399.977966	1005.883606	463.888397
0.926968	999.997742	399.978027	1005.515442	463.663116
0.927707	999.997864	399.978088	1005.147888	463.436310
0.928444	999.997986	399.978149	1004.780884	463.207977
0.929180	999.998108	399.978241	1004.414490	462.978119
0.929914	999.998230	399.978333	1004.048706	462.746704
0.930647	999.998352	399.978424	1003.683533	462.513733
0.931378	999.998474	399.978516	1003.319031	462.279236
0.932108	999.998596	399.978607	1002.955139	462.043182
0.932836	999.998718	399.978699	1002.591919	461.805573
0.933563	999.998840	399.978790	1002.229370	461.566376
0.934288	999.998962	399.978882	1001.867493	461.325623
0.935012	999.999084	399.978973	1001.506287	461.083282
0.935734	999.999207	399.979065	1001.145813	460.839386
0.936455	999.999329	399.979156	1000.786011	460.593903
0.937174	999.999451	399.979248	1000.426941	460.346832
0.937892	999.999573	399.979340	1000.068604	460.098175
0.938608	999.999695	399.979431	999.711060	459.847900
0.939323	999.999817	399.979523	999.354248	459.596039
0.940036	999.999939	399.979614	998.998230	459.342560
0.940748	1000.000061	399.979706	998.642944	459.087463
0.941458	1000.000183	399.979797	998.288452	458.830750
0.942167	1000.000305	399.979889	997.934814	458.572418
0.942874	1000.000427	399.979980	997.581970	458.312469
0.943580	1000.000549	399.980072	997.229980	458.050903
0.944284	1000.000671	399.980164	996.878845	457.787689
0.944987	1000.000793	399.980255	996.528564	457.522827
0.945688	1000.000916	399.980347	996.179138	457.256348
0.946388	1000.001038	399.980438	995.830627	456.988220
0.947086	1000.001160	399.980530	995.482971	456.718414
0.947783	1000.001282	399.980621	995.136230	456.446960
0.948479	1000.001404	399.980713	994.790466	456.173859
0.949173	1000.001526	399.980804	994.445618	455.899078
0.949865	1000.001648	399.980896	994.101746	455.622650
0.950556	1000.001770	399.980988	993.758850	455.344543
0.951245	1000.001892	399.981079	993.416931	455.064758
0.951933	1000.002014	399.981171	993.075989	454.783295
0.952620	1000.002136	399.981262	992.736084	454.500153
0.953305	1000.002258	399.981354	992.397217	454.215302
0.953989	1000.002380	399.981445	992.059387	453.928772
0.954671	1000.002502	399.981537	991.722595	453.640564
0.955352	1000.002625	399.981628	991.386902	453.350647
0.956031	1000.002747	399.981720	991.052307	453.059021
0.956709	1000.002869	399.981812	990.718811	452.765686
0.957385	1000.002991	399.981903	990.386414	452.470642
0.958060	1000.003113	399.981995	990.055176	452.173889
0.958733	1000.003235	399.982086	989.725098	451.875427
0.959405	1000.003357	399.982178	989.396179	451.575256
0.960076	1000.003479	399.982269	989.068420	451.273346
0.960745	1000.003601	399.982361	988.741882	450.969727
0.961413	1000.003723	399.982452	988.416565	450.664368
0.962079	1000.003845	399.982544	988.092529	450.357269
0.962744	1000.003967	399.982635	987.769714	450.048431
0.963408	1000.004089	399.982727	987.448181	449.737885
0.964070	1000.004211	399.982819	987.127930	449.425598
0.964730	1000.004333	399.982910	986.809021	449.111572
0.965389	1000.004456	399.983002	986.491394	448.795776
0.966047	1000.004578	399.983093	986.175171	448.478241
0.966704	1000.004700	399.983185	985.860291	448.158966
0.967359	1000.004822	399.983307	985.546814	447.837952
0.968012	1000.004944	399.983429	985.234741	447.515167
0.968665	1000.005066	399.983551	984.924072	447.190643
0.969315	1000.005188	399.983673	984.614807	446.864349
0.969965	1000.005310	399.983795	984.307007	446.536316
0.970613	1000.005432	399.983917	984.000732	446.206512
0.971260	1000.005554	399.984039	983.695923	445.874969
0.971905	1000.005676	399.984161	983.392639	445.541656
0.972549	1000.005798	399.984283	983.090881	445.206604
0.973192	1000.005920	399.984406	982.790710	444.869781
0.973833	1000.006042	399.984528	982.492126	444.531189
0.974473	1000.006165	399.984650	982.195129	444.190826
0.975111	1000.006287	399.984772	981.899719	443.848724
0.975749	1000.006409	399.984894	981.605957	443.504852
0.976385	1000.006531	399.985016	981.313843	443.159210
0.977019	1000.006653	399.985138	981.023438	442.811829
0.977652	1000.006775	399.985260	980.734741	442.462677
0.978284	1000.006897	399.985382	980.447754	442.111786
0.978915	1000.007019	399.985504	980.162537	441.759125
0.979544	1000.007141	399.985626	979.879089	441.404724
0.980173	1000.007263	399.985748	979.597412	441.048553
0.980799	1000.007385	399.985870	979.317566	440.690643
0.981425	1000.007507	399.985992	979.039551	440.330963
0.982049	1000.007629	399.986115	978.763367	439.969543
0.982672	1000.007690	399.986237	978.489075	439.606384
0.983294	1000.007751	399.986359	978.216675	439.241486
0.983914	1000.007813	399.986481	977.946228	438.874847
0.984533	1000.007874	399.986603	977.677734	438.506470
0.985151	1000.007935	399.986725	977.411194	438.136353
0.985768	1000.007996	399.986847	977.146667	437.764496
0.986383	1000.008057	399.986969	976.884155	437.390930
0.986997	1000.008118	399.987091	976.623657	437.015656
0.987610	1000.008179	399.987213	976.365234	436.638641
0.988222	1000.008240	399.987335	976.108887	436.259918
0.988833	1000.008301	399.987457	975.854675	435.879486
0.989442	1000.008362	399.987579	975.602600	435.497375
0.990051	1000.008423	399.987701	975.352661	435.113556
0.990658	1000.008484	399.987823	975.104919	434.728058
0.991264	1000.008545	399.987946	974.859375	434.340881
0.991868	1000.008606	399.988068	974.616089	433.952026
0.992472	1000.008667	399.988190	974.375061	433.561493
0.993074	1000.008728	399.988312	974.136292	433.169312
0.993676	1000.008789	399.988434	973.899841	432.775452
0.994276	1000.008850	399.988556	973.665710	432.379974
0.994875	1000.008911	399.988678	973.433960	431.982849
0.995473	1000.008972	399.988800	973.204590	431.584106
0.996070	1000.009033	399.988922	972.977600	431.183716
0.996666	1000.009094	399.989044	972.753052	430.781738
0.997261	1000.009155	399.989166	972.530945	430.378143
0.997855	1000.009216	399.989288	972.311340	429.972961
0.998447	1000.009277	399.989410	972.094238	429.566193
0.999039	1000.009338	399.989532	971.879700	429.157867
0.999630	1000.009399	399.989655	971.667664	428.747986
1.000219	1000.009460	399.989777	971.458252	428.336548
1.000808	1000.009521	399.989929	971.251404	427.923584
1.001396	1000.009583	399.990082	971.047180	427.509094
1.001982	1000.009644	399.990234	970.845642	427.093109
1.002568	1000.009705	399.990387	970.646790	426.675629
1.003153	1000.009766	399.990540	970.450623	426.256683
1.003736	1000.009827	399.990692	970.257141	425.836243
1.004319	1000.009888	399.990845	970.066467	425.414368
1.004901	1000.009949	399.990997	969.878540	424.991058
1.005482	1000.010010	399.991150	969.693420	424.566315
1.006063	1000.010071	399.991302	969.511108	424.140167
1.006642	1000.010132	399.991455	969.331665	423.712646
1.007220	1000.010193	399.991608	969.155090	423.283752
1.007798	1000.010254	399.991760	968.981384	422.853485
1.008375	1000.010315	399.991913	968.810608	422.421875
1.008951	1000.010376	399.992065	968.642761	421.988953
1.009526	1000.010437	399.992218	968.477844	421.554718
1.010100	1000.010498	399.992371	968.315918	421.119202
1.010674	1000.010559	399.992523	968.156982	420.682434
1.011246	1000.010620	399.992676	968.001099	420.244415
1.011818	1000.010681	399.992828	967.848267	419.805176
1.012390	1000.010742	399.992981	967.698486	419.364716
1.012960	1000.010803	399.993134	967.551819	418.923096
1.013530	1000.010864	399.993286	967.408264	418.480316
1.014099	1000.010925	399.993439	967.267822	418.036377
1.014668	1000.010986	399.993591	967.130554	417.591309
1.015235	1000.011047	399.993744	966.996460	417.145172
1.015803	1000.011108	399.993896	966.865540	416.697937
1.016369	1000.011169	399.994049	966.737854	416.249664
1.016935	1000.011230	399.994202	966.613403	415.800354
1.017500	1000.011292	399.994354	966.492188	415.350037
1.018065	1000.011353	399.994507	966.374268	414.898743
1.018629	1000.011414	399.994659	966.259644	414.446503
1.019193	1000.011475	399.994812	966.148315	413.993347
1.019756	1000.011536	399.994965	966.040283	413.539276
1.020319	1000.011597	399.995117	965.935608	413.084320
1.020881	1000.011658	399.995270	965.834290	412.628510
1.021443	1000.011719	399.995422	965.736328	412.171875
1.022004	1000.011780	399.995575	965.641785	411.714447
1.022564	1000.011780	399.995728	965.550659	411.256256
1.023125	1000.011780	399.995880	965.462891	410.797302
1.023685	1000.011780	399.996033	965.378601	410.337646
1.024244	1000.011780	399.996185	965.297729	409.877289
1.024803	1000.011780	399.996338	965.220337	409.416290
1.025362	1000.011780	399.996490	965.146362	408.954651
1.025920	1000.011780	399.996643	965.075867	408.492401
1.026478	1000.011780	399.996796	965.008911	408.029572
1.027036	1000.011780	399.996948	964.945435	407.566223
1.027594	1000.011780	399.997101	964.885437	407.102356
1.028151	1000.011780	399.997253	964.828979	406.638000
1.028708	1000.011780	399.997406	964.776062	406.173187
1.029265	1000.011780	399.997559	964.726685	405.707947
1.029822	1000.011780	399.997711	964.680847	405.242310
1.030378	1000.011780	399.997864	964.638550	404.776306
1.030934	1000.011780	399.998016	964.599792	404.309967
1.031490	1000.011780	399.998169	964.564636	403.843323
1.032046	1000.011780	399.998322	964.533020	403.376404
1.032602	1000.011780	399.998474	964.505005	402.909241
1.033158	1000.011780	399.998627	964.480530	402.441864
1.033713	1000.011780	399.998779	964.459656	401.974335
1.034269	1000.011780	399.998932	964.442322	401.506653
1.034824	1000.011780	399.999084	964.428589	401.038849
1.035380	1000.011780	399.999237	964.418457	400.570953
1.035935	1000.011780	399.999390	964.411926	400.102997
1.036491	1000.011780	399.999542	964.408936	399.635010
1.037046	1000.011780	399.999695	964.409546	399.167053
1.037602	1000.011780	399.999847	964.413757	398.699127
1.038158	1000.011780	400.000000	964.421509	398.231262
1.038713	1000.011780	400.000153	964.432861	397.763519
1.039269	1000.011780	400.000305	964.447815	397.295898
1.039825	1000.011780	400.000458	964.466309	396.828430
1.040381	1000.011780	400.000610	964.488342	396.361176
1.040938	1000.011780	400.000763	964.513977	395.894135
1.041494	1000.011780	400.000916	964.543152	395.427338
1.042051	1000.011780	400.001068	964.575867	394.960846
1.042608	1000.011780	400.001221	964.612122	394.494659
1.043165	1000.011780	400.001373	964.651917	394.028809
1.043722	1000.011780	400.001526	964.695251	393.563354
1.044280	1000.011780	400.001678	964.742065	393.098297
1.044838	1000.011780	400.001831	964.792419	392.633667
1.045396	1000.011780	400.001984	964.846252	392.169525
1.045955	1000.011780	400.002136	964.903564	391.705872
1.046514	1000.011780	400.002289	964.964355	391.242737
1.047073	1000.011780	400.002441	965.028625	390.780151
1.047633	1000.011780	400.002594	965.096375	390.318146
1.048193	1000.011780	400.002747	965.167542	389.856750
1.048754	1000.011780	400.002899	965.242126	389.395996
1.049315	1000.011780	400.003052	965.320129	388.935883
1.049876	1000.011780	400.003204	965.401550	388.476471
1.050438	1000.011780	400.003357	965.486328	388.017792
1.051001	1000.011780	400.003510	965.574463	387.559845
1.051564	1000.011780	400.003662	965.665955	387.102661
1.052127	1000.011719	400.003815	965.760803	386.646271
1.052691	1000.011658	400.003967	965.858948	386.190704
1.053256	1000.011597	400.004120	965.960449	385.735992
1.053821	1000.011536	400.004272	966.065186	385.282166
1.054386	1000.011475	400.004425	966.173218	384.829224
1.054953	1000.011414	400.004578	966.284485	384.377197
1.055520	1000.011353	400.004730	966.398987	383.926117
1.056087	1000.011292	400.004883	966.516724	383.476013
1.056656	1000.011230	400.005035	966.637634	383.026886
1.057225	1000.011169	400.005188	966.761719	382.578766
1.057794	1000.011108	400.005341	966.888977	382.131683
1.058364	1000.011047	400.005493	967.019348	381.685669
1.058935	1000.010986	400.005646	967.152832	381.240723
1.059507	1000.010925	400.005798	967.289429	380.796906
1.060080	1000.010864	400.005951	967.429077	380.354187
1.060653	1000.010803	400.006104	967.571777	379.912628
1.061227	1000.010742	400.006256	967.717529	379.472229
1.061802	1000.010681	400.006409	967.866272	379.032990
1.062377	1000.010620	400.006561	968.018005	378.594971
1.062954	1000.010559	400.006714	968.172729	378.158173
1.063531	1000.010498	400.006866	968.330383	377.722595
1.064109	1000.010437	400.007019	968.490967	377.288269
1.064688	1000.010376	400.007172	968.654419	376.855225
1.065268	1000.010315	400.007324	968.820740	376.423462
1.065848	1000.010254	400.007477	968.989929	375.993011
1.066430	1000.010193	400.007629	969.161926	375.563873
1.067013	1000.010132	400.007782	969.336731	375.136078
1.067596	1000.010071	400.007935	969.514343	374.709625
1.068180	1000.010010	400.008087	969.694702	374.284546
1.068766	1000.009949	400.008240	969.877808	373.860840
1.069352	1000.009888	400.008392	970.063599	373.438538
1.069939	1000.009827	400.008545	970.252075	373.017639
1.070527	1000.009766	400.008698	970.443237	372.598175
1.071117	1000.009705	400.008850	970.637024	372.180145
1.071707	1000.009644	400.009003	970.833435	371.763550
1.072298	1000.009583	400.009155	971.032410	371.348419
1.072890	1000.009521	400.009308	971.233948	370.934753
1.073484	1000.009460	400.009460	971.438049	370.522583
1.074078	1000.009399	400.009583	971.644653	370.111908
1.074674	1000.009338	400.009705	971.853760	369.702728
1.075270	1000.009277	400.009827	972.065308	369.295074
1.075868	1000.009216	400.009949	972.279297	368.888947
1.076466	1000.009155	400.010071	972.495728	368.484344
1.077066	1000.009094	400.010193	972.714539	368.081299
1.077667	1000.009033	400.010315	972.935730	367.679810
1.078269	1000.008972	400.010437	973.159241	367.279877
1.078872	1000.008911	400.010559	973.385071	366.881500
1.079476	1000.008850	400.010681	973.613220	366.484711
1.080082	1000.008789	400.010803	973.843628	366.089508
1.080688	1000.008728	400.010925	974.076294	365.695892
1.081296	1000.008667	400.011047	974.311218	365.303894
1.081905	1000.008606	400.011169	974.548340	364.913483
1.082515	1000.008545	400.011292	974.787598	364.524689
1.083126	1000.008484	400.011414	975.029053	364.137512
1.083739	1000.008423	400.011536	975.272644	363.751984
1.084353	1000.008362	400.011658	975.518311	363.368073
1.084967	1000.008301	400.011780	975.766052	362.985809
1.085584	1000.008240	400.011902	976.015869	362.605164
1.086201	1000.008179	400.012024	976.267761	362.226166
1.086820	1000.008118	400.012146	976.521667	361.848816
1.087439	1000.008057	400.012268	976.777527	361.473145
1.088060	1000.007996	400.012390	977.035400	361.099121
1.088683	1000.007935	400.012512	977.295227	360.726746
1.089306	1000.007874	400.012634	977.556946	360.356049
1.089931	1000.007813	400.012756	977.820618	359.987030
1.090557	1000.007751	400.012878	978.086121	359.619659
1.091185	1000.007690	400.013000	978.353516	359.253967
1.091814	1000.007629	400.013123	978.622742	358.889954
1.092444	1000.007568	400.013245	978.893799	358.527618
1.093075	1000.007507	400.013367	979.166626	358.166962
1.093708	1000.007446	400.013489	979.441223	357.807983
1.094342	1000.007324	400.013611	979.717590	357.450684
1.094977	1000.007202	400.013733	979.995728	357.095093
1.095613	1000.007080	400.013855	980.275574	356.741180
1.096251	1000.006958	400.013977	980.557068	356.388947
1.096891	1000.006836	400.014099	980.840271	356.038391
1.097531	1000.006714	400.014221	981.125122	355.689545
1.098173	1000.006592	400.014343	981.411560	355.342377
1.098816	1000.006470	400.014465	981.699646	354.996887
1.099461	1000.006348	400.014587	981.989319	354.653107
1.100107	1000.006226	400.014709	982.280579	354.311005
1.100754	1000.006104	400.014832	982.573364	353.970581
1.101403	1000.005981	400.014954	982.867676	353.631866
1.102053	1000.005859	400.015076	983.163513	353.294830
1.102705	1000.005737	400.015198	983.460815	352.959473
1.103358	1000.005615	400.015320	983.759644	352.625824
1.104012	1000.005493	400.015442	984.059937	352.293854
1.104668	1000.005371	400.015564	984.361633	351.963562
1.105325	1000.005249	400.015686	984.664734	351.634949
1.105983	1000.005127	400.015808	984.969238	351.308014
1.106643	1000.005005	400.015930	985.275146	350.982758
1.107305	1000.004883	400.016052	985.582397	350.659180
1.107967	1000.004761	400.016174	985.890991	350.337280
1.108631	1000.004639	400.016266	986.200928	350.017059
1.109297	1000.004517	400.016357	986.512207	349.698517
1.109964	1000.004395	400.016449	986.824768	349.381653
1.110632	1000.004272	400.016541	987.138611	349.066437
1.111302	1000.004150	400.016632	987.453735	348.752899
1.111973	1000.004028	400.016724	987.770081	348.441040
1.112646	1000.003906	400.016815	988.087646	348.130829
1.113320	1000.003784	400.016907	988.406433	347.822266
1.113996	1000.003662	400.016998	988.726440	347.515381
1.114673	1000.003540	400.017090	989.047607	347.210144
1.115351	1000.003418	400.017181	989.369934	346.906555
1.116031	1000.003296	400.017273	989.693420	346.604614
1.116712	1000.003174	400.017365	990.018005	346.304321
1.117395	1000.003052	400.017456	990.343750	346.005676
1.118080	1000.002930	400.017548	990.670593	345.708649
1.118765	1000.002808	400.017639	990.998474	345.413269
1.119452	1000.002686	400.017731	991.327454	345.119507
1.120141	1000.002563	400.017822	991.657471	344.827393
1.120831	1000.002441	400.017914	991.988525	344.536896
1.121523	1000.002319	400.018005	992.320618	344.248016
1.122216	1000.002197	400.018097	992.653748	343.960754
1.122910	1000.002075	400.018188	992.987854	343.675110
1.123606	1000.001953	400.018280	993.322937	343.391083
1.124304	1000.001831	400.018372	993.658997	343.108673
1.125003	1000.001709	400.018463	993.996033	342.827850
1.125703	1000.001587	400.018555	994.333984	342.548645
1.126405	1000.001465	400.018646	994.672913	342.271027
1.127109	1000.001343	400.018738	995.012756	341.994995
1.127813	1000.001221	400.018829	995.353516	341.720551
1.128520	1000.001099	400.018921	995.695129	341.447693
1.129228	1000.000977	400.019012	996.037659	341.176422
1.129937	1000.000854	400.019104	996.381042	340.906738
1.130648	1000.000732	400.019196	996.725281	340.638611
1.131360	1000.000610	400.019287	997.070313	340.372070
1.132074	1000.000488	400.019379	997.416199	340.107086
1.132789	1000.000366	400.019470	997.762878	339.843658
1.133506	1000.000244	400.019562	998.110413	339.581787
1.134224	1000.000122	400.019653	998.458740	339.321472
1.134944	1000.000000	400.019745	998.807800	339.062714
1.135666	999.999878	400.019836	999.157654	338.805481
